file_name,status,num_islands,rows_retained,alert_type,max_gap_before,max_gap_after,clipping_density,features_healed,healing_details,integrity_comment
2024-04-18_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-05-18_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-05-01_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-05-19_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-05-14_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-05-25_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-05-27_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-05-17_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-05-24_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-05-26_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-05-16_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-05-21_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-05-22_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-05-29_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-05-28_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-06-01_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-06-02_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-05-23_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-05-31_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-05-30_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-05-20_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-06-03_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-06-04_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-06-09_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-06-10_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-06-06_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-06-08_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-06-16_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-05-15_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-06-05_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-06-22_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-06-15_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-06-07_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-06-14_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-06-23_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-06-11_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-06-12_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-06-19_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-06-13_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-06-17_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-06-20_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-06-21_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-06-29_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-06-27_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-06-18_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-06-25_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-06-26_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-06-30_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-07-02_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-06-28_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-07-03_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-07-01_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-07-13_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-06-24_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-07-14_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-07-06_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-07-07_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-07-10_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-07-12_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-07-04_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-07-11_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-07-09_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-07-28_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-07-21_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-07-15_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-07-17_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-07-22_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-07-05_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-07-20_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-07-27_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-07-24_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-07-23_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-07-26_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-07-08_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-07-29_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-07-18_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-07-25_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-07-19_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-07-16_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-07-31_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-07-30_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-08-01_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-08-10_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-08-04_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0868%,,,Passed
2024-08-03_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-08-17_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-08-02_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-08-11_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-08-13_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-08-25_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-08-09_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-08-08_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-08-14_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-08-16_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-08-31_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-08-07_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-08-24_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-08-18_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-08-15_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-08-12_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-08-26_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-08-06_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-08-22_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-08-19_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-09-07_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-08-30_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-08-29_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-08-21_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-09-02_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-08-20_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-09-01_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-08-23_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-09-03_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-08-27_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-09-14_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0868%,,,Passed
2024-08-28_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-09-15_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-09-08_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-09-13_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-09-21_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-09-12_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.1157%,,,Passed
2024-09-16_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-09-04_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-09-05_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-09-17_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-09-10_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-09-22_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-09-11_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-09-09_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-09-28_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-09-29_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-09-18_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-10-05_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-09-25_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-09-23_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-09-20_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-09-24_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-10-06_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-09-19_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-09-27_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-09-06_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-08-05_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-09-26_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-10-12_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-09-30_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-10-04_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-10-13_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-10-11_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-10-19_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-10-08_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-10-07_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-10-09_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-10-27_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-10-10_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-10-26_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-10-01_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-10-03_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-10-18_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-10-17_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-10-16_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-10-20_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-10-21_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-10-14_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-10-24_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-10-23_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-10-02_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-10-22_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-11-02_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-10-28_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-10-15_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-10-25_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-10-30_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-11-03_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-10-31_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-11-09_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-10-29_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-11-04_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-11-01_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-11-05_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-11-07_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-11-08_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-11-23_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-11-17_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-11-16_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-11-10_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0868%,,,Passed
2024-11-30_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-12-01_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-11-06_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-11-28_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-11-29_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-11-24_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-11-18_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-11-20_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-12-07_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-11-11_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-12-08_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-11-19_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-12-02_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-12-03_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-11-27_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-11-15_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-11-14_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-12-04_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-11-22_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-11-12_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-11-13_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-12-14_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-11-25_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-11-21_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-12-13_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-12-15_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-12-06_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-12-11_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-12-12_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-11-26_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-12-16_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-12-17_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-12-05_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-12-28_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-01-05_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-01-04_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-12-29_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-12-09_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-01-01_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0868%,,,Passed
2024-12-25_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-12-22_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-12-21_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-01-03_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-12-18_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2024-12-10_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-12-24_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-12-27_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-12-26_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-12-31_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-01-11_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-01-02_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-01-06_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-12-30_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2024-12-23_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-12-19_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-01-12_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-01-07_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2024-12-20_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-01-26_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-01-25_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-02-01_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0579%,,,Passed
2025-01-18_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-01-16_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
